,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
56,ITG18,-0.06149181272381997,-0.08812845731621059,-0.033221632986192164,-0.017481938307013375,104,0.788,0.664,0.725,0.379,2
57,ITG19,-0.05323078458371688,-0.071816394609383,-0.03338156968751681,-0.014479905742683883,113,0.717,0.648,0.861,0.4,2
58,ITG2D,-0.04936712543363909,-0.06943492875624754,-0.036160069053583724,-0.018555005026189668,113,0.761,1.0,0.93,0.708,4
59,ITG2E,-0.04713187050684892,-0.06598947384823947,-0.03399387452371399,-0.01610456880952328,119,0.765,1.0,0.969,0.741,4
60,ITG2F,-0.059887973418514526,-0.08878778411545105,-0.04396063401238549,-0.016881666031719075,107,0.794,0.737,0.369,0.216,2
61,ITG2G,-0.04628148159976747,-0.06112503763850387,-0.0326340132897448,-0.01543264886714911,114,0.763,0.879,0.291,0.195,1
62,ITG2H,-0.050017559602559776,-0.07137454701671093,-0.03657107303085207,-0.015037323895639866,118,0.754,0.136,0.817,0.084,1
63,ITH10,-0.029383874220848212,-0.037703004072543525,-0.021056867315999733,-0.012784954338374125,115,0.704,0.626,0.894,0.394,2
64,ITH20,-0.03888281145180021,-0.051150123352901686,-0.03130982914512304,-0.0159900215884744,111,0.757,0.824,0.77,0.48,3
65,ITH31,-0.041295328818051064,-0.06076504618199917,-0.030541901091866788,-0.01587568199860188,114,0.754,0.471,0.987,0.351,2
66,ITH32,-0.046242546867426466,-0.06498501064989234,-0.03387725497653376,-0.016705886820843646,108,0.769,1.0,0.996,0.766,4
67,ITH33,-0.030187469026779615,-0.04060696389282935,-0.025137500808007883,-0.012166289172614631,114,0.684,0.371,0.597,0.151,1
68,ITH34,-0.04013404368535209,-0.05383529197481929,-0.029528138059269973,-0.01464337568365498,116,0.716,0.416,0.9,0.268,2
69,ITH35,-0.03715076283425577,-0.050642923522580825,-0.0278893222830815,-0.01373244812538259,118,0.72,0.537,0.826,0.319,2
70,ITH36,-0.046753089662006815,-0.06277502828314965,-0.03376912679469768,-0.016184964662474002,107,0.785,0.672,0.907,0.478,3
71,ITH37,-0.046712240900598306,-0.060946976509933026,-0.038131632670648744,-0.01901621448498022,108,0.787,0.565,0.649,0.289,2
72,ITH41,-0.037335463063536405,-0.05429950689422444,-0.029669461541266755,-0.01524146520017655,114,0.754,0.637,0.843,0.405,3
73,ITH42,-0.0334609237013297,-0.0457629877070504,-0.02709199591043832,-0.013681135235321168,113,0.699,0.418,0.879,0.257,2
74,ITH43,-0.037493818248859855,-0.05122669635443777,-0.031020517740489098,-0.01692973132553667,116,0.802,0.943,0.72,0.545,3
75,ITH44,-0.03772059899689504,-0.05116448209217668,-0.029568338856300978,-0.01797137022361328,117,0.786,0.662,0.938,0.488,3
76,ITH51,-0.04834140161697941,-0.07158296017264985,-0.033934482833755275,-0.0176749529272808,104,0.779,0.809,0.845,0.533,3
77,ITH52,-0.04602289490873154,-0.06341231968634864,-0.03035175895247845,-0.015655039656851655,107,0.757,0.654,0.933,0.462,3
78,ITH53,-0.04831016640389554,-0.06954368929091015,-0.037490869888306314,-0.01659312978821064,108,0.778,0.662,0.867,0.447,3
79,ITH54,-0.04497451220292098,-0.06411443724508395,-0.033266460578890655,-0.014179031381105756,110,0.736,0.721,0.767,0.407,3
80,ITH55,-0.048285098709338475,-0.06565858833349478,-0.03858836813047638,-0.01616096584321989,108,0.769,0.064,0.556,0.027,1
81,ITH56,-0.045976741091526864,-0.06481447448106471,-0.031597235908502753,-0.015240463933423452,110,0.755,0.137,0.865,0.089,1
82,ITH57,-0.045220262487609846,-0.06036903343644765,-0.03616496310815423,-0.013041493787393756,110,0.709,0.534,0.695,0.263,2
83,ITH58,-0.04867285280959053,-0.06818887629159291,-0.03747790007428592,-0.015050383280088741,105,0.752,0.509,0.901,0.345,2
84,ITH59,-0.05257818164957541,-0.07479051506710388,-0.042121032229775174,-0.016152886649105618,108,0.759,0.637,0.752,0.364,2
85,ITI11,-0.04670876875799682,-0.06358769628878036,-0.03014035501542687,-0.015386234954020687,112,0.759,0.136,0.849,0.088,1
86,ITI12,-0.04630707040297665,-0.061035537110111185,-0.028261628398829668,-0.013434365464151238,111,0.739,0.591,0.882,0.385,2
87,ITI13,-0.04795941958506175,-0.06285042522185125,-0.032196602390494024,-0.017354456101311144,108,0.787,0.519,0.823,0.336,2
88,ITI14,-0.0469301798707107,-0.06292345434543895,-0.041721107251365026,-0.016361046425611373,106,0.764,1.0,0.947,0.724,4
89,ITI15,-0.05047045409330063,-0.06963221545528842,-0.040695804854796305,-0.01721281377423107,107,0.794,0.622,0.466,0.23,2
90,ITI16,-0.05670331917152693,-0.07644839300697231,-0.04258994203701894,-0.020842765162011046,105,0.829,0.025,0.524,0.011,1
91,ITI17,-0.05377554014432671,-0.0709548871105801,-0.03614515435956216,-0.021471016462409318,109,0.844,0.755,0.783,0.499,3
92,ITI18,-0.046355441500934715,-0.05782284964944509,-0.03610150340985306,-0.015959018334214706,109,0.771,1.0,0.692,0.534,3
93,ITI19,-0.05038219544673092,-0.06815965458925351,-0.03443954480395707,-0.020467947278807266,105,0.81,0.763,0.867,0.536,3
94,ITI1A,-0.055130329978602996,-0.0771163909853669,-0.04303373268509243,-0.020442498766992417,105,0.81,0.564,0.725,0.331,2
95,ITI21,-0.05164606177324609,-0.08071454846885784,-0.04011221578247451,-0.015169903135151727,106,0.745,0.812,0.966,0.584,3
96,ITI22,-0.04908874158602915,-0.0754162611394641,-0.0364507351035125,-0.017401626920691443,109,0.761,0.677,0.897,0.462,3
97,ITI31,-0.04664304146128661,-0.0629157615513952,-0.03560495420336955,-0.014594233961963299,110,0.736,0.495,0.962,0.35,2
98,ITI32,-0.05040215657348953,-0.07579400601199902,-0.03668780765150602,-0.015385184305189188,104,0.76,0.71,0.768,0.414,3
99,ITI33,-0.053171294565798895,-0.07864344870547296,-0.04085123141161707,-0.019113542642314903,102,0.775,0.096,0.894,0.067,1
100,ITI34,-0.0449316804686617,-0.061991786334946765,-0.03477069619280031,-0.014977855334566201,113,0.743,0.146,0.825,0.089,1
101,ITI35,-0.04381380004582121,-0.06974234550601467,-0.03101913702590711,-0.012134870054090797,117,0.701,0.735,0.759,0.391,2
102,ITI41,-0.044518141807732316,-0.06174177802356699,-0.03099399500183468,-0.01664360253834354,108,0.778,0.522,0.781,0.317,2
103,ITI42,-0.04520064605288591,-0.07095279707489231,-0.028251905489633657,-0.0167193206954218,107,0.776,0.436,0.99,0.335,2
104,ITI43,-0.053172349090053195,-0.07792702614317493,-0.030981214001170293,-0.014918013537165611,104,0.74,0.665,0.222,0.109,1
105,ITI44,-0.04912217086171299,-0.07247951848671191,-0.026829808450787942,-0.013343898387264328,112,0.705,0.706,0.66,0.329,2
106,ITI45,-0.04911200753477018,-0.07129086698255747,-0.030338497286092926,-0.014035091220390584,108,0.731,0.291,0.887,0.189,1
