Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
EL: Evvoia,EL642,-0.05212112551134858,-0.07119500143561226,-0.03998331578087486,-0.021485293236630905,120,0.808,0.619,0.856,0.428,3
"EL: Lakonia, Messinia",EL653,-0.058989744987239724,-0.08192938112180133,-0.03992504135486568,-0.020736335908508027,114,0.833,0.568,0.162,0.077,1
EL: Fokida,EL645,-0.05694510768637436,-0.08212535044150578,-0.043331461375251026,-0.020963773077676946,115,0.8,0.284,0.357,0.081,1
EL: Chalkidiki,EL527,-0.05257143063792252,-0.06506432666659248,-0.03722953535815197,-0.016769411680824013,117,0.786,0.462,0.156,0.057,1
"EL: Grevena, Kozani",EL531,-0.060219304722921474,-0.08150354532412066,-0.0433992436894856,-0.020843308220312322,110,0.836,0.63,0.22,0.116,1
EL: Larisa,EL612,-0.06987626908232991,-0.09726594560080082,-0.04759407337351666,-0.029391159236976477,102,0.902,1.0,0.515,0.465,3
EL: Zakynthos,EL621,-0.04790865820168617,-0.061428763634023185,-0.040480395318316195,-0.021198412921511412,121,0.777,0.284,0.564,0.124,1
EL: Florina,EL533,-0.05513393047332161,-0.07794033493457513,-0.0416904655830864,-0.021271715634745794,111,0.838,0.809,0.212,0.144,1
EL: Thessaloniki,EL522,-0.05316512371736839,-0.06835501861122563,-0.03853295704348019,-0.02009319772372009,111,0.829,0.928,0.824,0.634,4
EL: Aitoloakarnania,EL631,-0.04942939706994245,-0.06400886897099209,-0.03652476149927229,-0.016247917585959337,112,0.795,0.549,0.406,0.177,1
"EL: Karditsa, Trikala",EL611,-0.05144587997541154,-0.06955199286157807,-0.038365514276250484,-0.015690531044610618,117,0.761,0.834,0.437,0.277,2
"EL: Lesvos, Limnos",EL411,-0.04251028343911424,-0.05884041810668584,-0.02706688148959851,-0.011645778628421566,117,0.692,0.635,0.593,0.261,2
EL: Kastoria,EL532,-0.04186853908774384,-0.06120041251853907,-0.029357344528828155,-0.015115259921645205,112,0.741,0.518,0.162,0.062,1
EL: Achaia,EL632,-0.04148071846446298,-0.05738677116964794,-0.02787572774642595,-0.013579798520151511,113,0.735,0.384,0.541,0.153,1
EL: Ileia,EL633,-0.052683000861481595,-0.06971714700025151,-0.03950956838438921,-0.02174171728874655,106,0.868,0.602,0.309,0.161,1
EL: Kentrikos Tomeas Athinon,EL303,-0.05295614930846108,-0.07514076270278525,-0.04049293210881194,-0.019524115924439284,114,0.816,0.589,0.986,0.474,3
"EL: Thasos, Kavala",EL515,-0.05037779299970337,-0.07146797306742178,-0.04038201999937109,-0.017303839009049058,122,0.762,0.661,0.447,0.225,2
EL: Voiotia,EL641,-0.056281774569327966,-0.07570274481248043,-0.03929697947323871,-0.016319012949389887,99,0.768,0.757,0.807,0.469,3
EL: Evrytania,EL643,-0.04546644195038516,-0.06350994814039743,-0.034013403619501816,-0.018916236705345663,107,0.822,0.305,0.211,0.053,1
EL: Fthiotida,EL644,-0.05629882312647247,-0.08002921684347328,-0.035863660021540275,-0.015561974129731378,103,0.757,0.663,0.192,0.096,1
"EL: Arta, Preveza",EL541,-0.04922754739839401,-0.071600909611897,-0.032097598761028745,-0.015173809740652903,107,0.748,0.44,0.186,0.061,1
EL: Rodopi,EL513,-0.04689887242353418,-0.06831412797867083,-0.030137961970413244,-0.011970748075080096,112,0.705,0.872,0.147,0.09,1
EL: Drama,EL514,-0.04940565049015095,-0.06738721590293122,-0.027278835558347213,-0.012204944177310984,111,0.685,0.47,0.29,0.093,1
EL: Voreios Tomeas Athinon,EL301,-0.05440778137203668,-0.07570794178023679,-0.028980594983831397,-0.013401655833840767,100,0.72,0.925,0.978,0.651,4
EL: Dytikos Tomeas Athinon,EL302,-0.06413657870953603,-0.0801887869395045,-0.04744667514828725,-0.026368240336767552,104,0.856,1.0,0.986,0.844,5
EL: Notios Tomeas Athinon,EL304,-0.049225207060402586,-0.07074441923130285,-0.03539639649277493,-0.015371324196581073,108,0.75,0.804,1.0,0.603,4
EL: Chios,EL413,-0.043912232676935864,-0.06019350237899707,-0.02960220746171307,-0.014050522942800583,113,0.717,0.642,0.9,0.414,3
EL: Anatoliki Attiki,EL305,-0.05662046581408158,-0.07494870443319859,-0.04522219584530726,-0.0226042814214452,104,0.837,0.58,0.981,0.476,3
EL: Dytiki Attiki,EL306,-0.04693486125434356,-0.0652602513999003,-0.03340412272805311,-0.012680455015990005,115,0.713,0.486,0.869,0.301,2
"EL: Ikaria, Samos",EL412,-0.05868827368747561,-0.07901494033318796,-0.03648488863248657,-0.016434176438063327,106,0.783,0.635,0.746,0.371,2
"EL: Kalymnos, Karpathos, Kasos, Kos, Rodos",EL421,-0.06085270823051805,-0.08818378267975006,-0.04649137724948808,-0.023510060012718045,108,0.843,0.62,0.647,0.338,2
"EL: Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",EL422,-0.05825360708994689,-0.09235010266857295,-0.038915972249288784,-0.01694999726716151,98,0.755,0.629,0.439,0.208,2
