Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
DE: St. Wendel,DEC06,-0.027699051068885698,-0.038260942169968726,-0.01720918582753964,-0.008566594326465449,109,0.651,0.355,0.741,0.171,1
"DE: Dresden, Kreisfreie Stadt",DED21,-0.035184110788499645,-0.04754180021926109,-0.02045367743421587,-0.01118483814814079,99,0.747,0.5,0.874,0.326,2
DE: Unterallgäu,DE27C,-0.03469033887974247,-0.048010533996796695,-0.01881719116592639,-0.009056463150414168,107,0.692,0.321,0.678,0.151,1
DE: Rottal-Inn,DE22A,-0.03255978847871272,-0.04547082239068502,-0.018995300733117112,-0.00870710229791414,106,0.66,1.0,0.46,0.304,2
DE: Straubing-Bogen,DE22B,-0.033766447612162284,-0.04761173558125034,-0.021703112300256414,-0.010869850017727507,105,0.743,0.982,0.456,0.333,2
"DE: Dessau-Roßlau, Kreisfreie Stadt",DEE01,-0.03711370644029757,-0.053340241138458186,-0.023772327280618694,-0.010071331715854125,99,0.707,0.534,0.674,0.254,2
DE: Minden-Lübbecke,DEA46,-0.03468511323141095,-0.05126748986811344,-0.018007790169369903,-0.008896858590342682,102,0.667,1.0,0.906,0.604,4
DE: Paderborn,DEA47,-0.03480121140021865,-0.04966355624729582,-0.024699739532867214,-0.009747915727755716,99,0.697,0.788,0.904,0.497,3
"DE: Bochum, Kreisfreie Stadt",DEA51,-0.03525020055503697,-0.04906241561480028,-0.02556186353008758,-0.013637789951144367,97,0.814,0.461,0.987,0.37,2
"DE: Dortmund, Kreisfreie Stadt",DEA52,-0.032964664179483766,-0.045732165395739016,-0.020604223412148813,-0.009591226698080348,105,0.705,0.333,0.979,0.23,2
"DE: Hagen, Kreisfreie Stadt",DEA53,-0.03547255792283082,-0.05296109626232187,-0.024507120373824857,-0.012299411964257174,95,0.779,0.376,0.989,0.29,2
DE: Greiz,DEG0L,-0.03441366612719774,-0.0504097405628559,-0.024029339674832242,-0.010081675771621425,95,0.705,1.0,0.766,0.54,3
DE: Altenburger Land,DEG0M,-0.03380982421522929,-0.04769501677464662,-0.01894918427498515,-0.00955104493147785,100,0.68,1.0,0.867,0.59,3
"DE: Eisenach, Kreisfreie Stadt",DEG0N,-0.03671127703523867,-0.052484089875012394,-0.026360200523486095,-0.011775297750786975,100,0.75,0.769,0.159,0.092,1
"DE: Frankfurt (Oder), Kreisfreie Stadt",DE403,-0.034701218523648984,-0.05052412354296061,-0.02286515291671335,-0.008088474704638105,102,0.686,1.0,0.399,0.274,2
"DE: Potsdam, Kreisfreie Stadt",DE404,-0.03245347017109934,-0.045751434063860806,-0.019068203023916375,-0.008206108394904897,106,0.67,0.963,0.93,0.6,3
DE: Barnim,DE405,-0.031979764267127356,-0.04594392201637198,-0.02075288932605633,-0.008700271411878882,104,0.663,0.694,0.878,0.404,3
DE: Teltow-Fläming,DE40H,-0.033089030620726434,-0.04970339246688879,-0.0221992704118011,-0.01154743915654981,99,0.747,0.847,0.913,0.578,3
DE: Uckermark,DE40I,-0.034396910473020584,-0.048827147630019246,-0.023245942376637328,-0.01140294871917491,104,0.75,1.0,0.39,0.292,2
"DE: Bremen, Kreisfreie Stadt",DE501,-0.0302649370385419,-0.04098554234361247,-0.022964592308001984,-0.012498718486676401,113,0.761,0.425,0.894,0.289,2
"DE: Bremerhaven, Kreisfreie Stadt",DE502,-0.0321377236703393,-0.04373373678533101,-0.02341651602747227,-0.010944750530584628,108,0.741,0.323,0.832,0.199,1
DE: Ostalbkreis,DE11D,-0.03128222075037907,-0.039878148704756894,-0.021438436051941193,-0.011903393001210913,108,0.769,0.646,0.839,0.417,3
"DE: Baden-Baden, Stadtkreis",DE121,-0.03142034686772397,-0.03891988644968758,-0.022517670267572766,-0.010956647804784904,111,0.721,0.132,0.949,0.09,1
"DE: Kassel, Landkreis",DE734,-0.030461744654632347,-0.03790580038390577,-0.0228961223217877,-0.010416592890050985,110,0.736,0.948,0.547,0.382,2
DE: Rendsburg-Eckernförde,DEF0B,-0.03314298703372742,-0.04078385754683933,-0.023660675015541283,-0.013429699752269677,105,0.8,0.947,0.519,0.393,2
"DE: Heilbronn, Stadtkreis",DE117,-0.027724589627935496,-0.03668419182496776,-0.022285078510591468,-0.0092709790244581,119,0.697,0.75,0.855,0.447,3
"DE: Heilbronn, Landkreis",DE118,-0.03018903075314926,-0.0385840905009055,-0.020049736065577067,-0.010597258673860237,111,0.712,0.783,0.899,0.501,3
"DE: Karlsruhe, Stadtkreis",DE122,-0.03031827456503683,-0.03719628924260154,-0.0214119899078594,-0.012933196195391811,105,0.781,0.292,0.969,0.221,2
"DE: Karlsruhe, Landkreis",DE123,-0.03312102418716779,-0.04568979546653701,-0.025566754278017693,-0.01306453697483694,109,0.78,0.494,0.983,0.379,2
DE: Schwalm-Eder-Kreis,DE735,-0.032024922375856225,-0.042296656212052336,-0.02311893760159351,-0.01113650099904043,108,0.741,0.947,0.496,0.348,2
DE: Waldeck-Frankenberg,DE736,-0.0321442526870718,-0.04144092975495294,-0.023338050967895478,-0.01195919156796195,110,0.773,0.619,0.513,0.245,2
"DE: Erfurt, Kreisfreie Stadt",DEG01,-0.03102528974997066,-0.0409136912914378,-0.02337729748149308,-0.01166967262470157,108,0.75,1.0,0.501,0.376,2
"DE: Gera, Kreisfreie Stadt",DEG02,-0.03003780542350359,-0.03772274385577884,-0.02149881511270684,-0.011392957301967342,110,0.745,1.0,0.832,0.62,4
"DE: Jena, Kreisfreie Stadt",DEG03,-0.030629366949316412,-0.03870230261672515,-0.022799146451894098,-0.012728243254679068,104,0.779,0.719,0.452,0.253,2
"DE: Suhl, Kreisfreie Stadt",DEG04,-0.034662326463157936,-0.04395694985462759,-0.02245992978463935,-0.009399263591668683,99,0.697,0.432,0.575,0.173,1
"DE: Weimar, Kreisfreie Stadt",DEG05,-0.033523992136960654,-0.045469778741374776,-0.020142889041505983,-0.008904363681733293,102,0.696,1.0,0.494,0.344,2
DE: Westerwaldkreis,DEB1B,-0.03457593789721759,-0.04728804024703435,-0.02254531695984822,-0.009531281331862582,101,0.703,0.203,0.882,0.126,1
DE: Cochem-Zell,DEB1C,-0.034720734697847144,-0.04690014718229204,-0.019037352354206723,-0.009329221485636528,101,0.693,0.744,0.538,0.277,2
DE: Rhein-Hunsrück-Kreis,DEB1D,-0.0345726360283366,-0.04827021969016231,-0.02157355967749096,-0.00785055581709235,106,0.679,0.909,0.549,0.339,2
"DE: Trier, Kreisfreie Stadt",DEB21,-0.030875383334256195,-0.03740429178317965,-0.022166987586158555,-0.011334334509750915,104,0.74,0.589,0.549,0.239,2
"DE: Schweinfurt, Landkreis",DE26B,-0.03308727652743614,-0.04036092185791593,-0.024719024281711514,-0.010632401277034475,98,0.724,1.0,0.379,0.274,2
"DE: Würzburg, Landkreis",DE26C,-0.03326399633262265,-0.04188832025810903,-0.02442869632252573,-0.007170228942480951,107,0.673,1.0,0.481,0.324,2
"DE: Augsburg, Kreisfreie Stadt",DE271,-0.03460356949101213,-0.04280436062665384,-0.02321971151495064,-0.009129684490253118,106,0.689,0.658,0.873,0.396,2
"DE: Kaufbeuren, Kreisfreie Stadt",DE272,-0.03220156432527172,-0.043787637307682106,-0.02220089084384462,-0.008962860353506798,106,0.689,0.225,0.406,0.063,1
"DE: Kempten (Allgäu), Kreisfreie Stadt",DE273,-0.032874203611241694,-0.04238828537146889,-0.022122473009720204,-0.006941977058819045,106,0.679,0.347,0.529,0.125,1
"DE: Chemnitz, Kreisfreie Stadt",DED41,-0.034662326463157936,-0.04395694985462759,-0.02245992978463935,-0.009399263591668683,99,0.697,0.783,0.901,0.492,3
DE: Schleswig-Flensburg,DEF0C,-0.029923518358713822,-0.0370572636084944,-0.018743606889394547,-0.007601974484999125,110,0.645,1.0,0.531,0.342,2
DE: Erzgebirgskreis,DED42,-0.036930269264431624,-0.04968110581876164,-0.023245906511089515,-0.009941805360689377,98,0.714,0.305,0.803,0.175,1
DE: Mittelsachsen,DED43,-0.034291330564259315,-0.05005576857364849,-0.020155816111327617,-0.008304235916973485,101,0.663,1.0,0.617,0.409,3
DE: Havelland,DE408,-0.02916470648900336,-0.03999389997984969,-0.018625557864068422,-0.009233069309148488,112,0.688,0.963,0.78,0.517,3
DE: Märkisch-Oderland,DE409,-0.0287432162980699,-0.03829336748026074,-0.018390482796266816,-0.008033905934004796,108,0.667,1.0,0.698,0.466,3
DE: Oberhavel,DE40A,-0.035574494527885095,-0.05131290777939936,-0.02177175945185455,-0.009226683984051737,104,0.702,0.963,0.927,0.627,4
DE: Salzlandkreis,DEE0C,-0.03100201232196719,-0.03877272223285975,-0.01936583269050218,-0.010093010839538837,106,0.717,1.0,0.47,0.337,2
DE: Eichsfeld,DEG06,-0.033523992136960654,-0.045469778741374776,-0.020142889041505983,-0.008904363681733293,102,0.696,1.0,0.248,0.173,1
DE: Nordhausen,DEG07,-0.03162874068587519,-0.04208348601090197,-0.018540146864029015,-0.008898253486657924,104,0.692,1.0,0.245,0.17,1
DE: Wartburgkreis,DEG0P,-0.030864125841287438,-0.04081242213262671,-0.023429977561633196,-0.00761305804493627,108,0.676,0.571,0.184,0.071,1
"DE: Cottbus, Kreisfreie Stadt",DE402,-0.03272522385938492,-0.04312352938383378,-0.024731948108820928,-0.007148325772305522,107,0.664,0.963,0.652,0.417,3
