Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR: Jura,FRC22,-0.03750415145475132,-0.052238581184963176,-0.028101294269514517,-0.01401885996175562,117,0.812,0.246,0.687,0.137,1
FR: Tarn,FRJ27,-0.05365444726379879,-0.0739071686456325,-0.03783599663731433,-0.014373670135099378,107,0.813,1.0,0.717,0.583,3
FR: Lot,FRJ25,-0.03770781529963109,-0.04799078628901347,-0.028781572515072944,-0.015418956405734907,101,0.802,0.572,0.448,0.206,2
FR: Haute-Saône,FRC23,-0.041301959988100545,-0.05570873444947759,-0.03347615624173487,-0.016929494385624903,112,0.839,0.591,0.705,0.35,2
FR: Sarthe,FRG04,-0.03921627046143699,-0.05308524961511926,-0.03116012993597906,-0.015508489625917665,100,0.8,0.91,0.679,0.494,3
FR: Corrèze,FRI21,-0.03526066677256882,-0.048021986979660196,-0.03009490042458994,-0.012435893669855707,105,0.771,0.256,0.445,0.088,1
FR: Eure,FRD21,-0.03767151335392141,-0.05077574487497871,-0.027531726726609796,-0.012869242032812327,108,0.75,0.825,0.894,0.553,3
FR: Pas-de-Calais,FRE12,-0.035465900879398944,-0.045846720273366066,-0.024363798978393653,-0.01293901109704703,100,0.75,1.0,0.93,0.698,4
FR: Finistère,FRH02,-0.03627024811591302,-0.04704156081315146,-0.025433817076870917,-0.014715216652400349,111,0.82,1.0,0.82,0.672,4
FR: Pyrénées-Atlantiques,FRI15,-0.03811767837861733,-0.05503996455458728,-0.02870208937672559,-0.01425541731517318,108,0.787,0.62,0.8,0.39,2
FR: Haute-Marne,FRF24,-0.031937894827910256,-0.046179051503971426,-0.027971104201166868,-0.01171882779441358,109,0.734,0.558,0.271,0.111,1
FR: Ain,FRK21,-0.03265243074151965,-0.043953453488042624,-0.02712630770773112,-0.012429721299578093,115,0.757,0.395,0.91,0.272,2
FR: Aveyron,FRJ22,-0.03334220718390107,-0.04669768781186805,-0.0226356639360495,-0.010667523811567289,126,0.722,0.769,0.347,0.193,1
FR: Orne,FRD13,-0.02987450721257131,-0.04234435540663682,-0.022857175103041034,-0.011396156268434796,114,0.737,0.7,0.43,0.222,2
FR: Hautes-Pyrénées,FRJ26,-0.029081704623876364,-0.04179700745082833,-0.02162313254843905,-0.011897464404937157,112,0.723,0.463,0.742,0.248,2
FR: Cantal,FRK12,-0.03665110652615934,-0.04790561390313591,-0.027854501138468147,-0.01603809156880991,123,0.821,0.323,0.335,0.089,1
FR: Maine-et-Loire,FRG02,-0.03775210125702381,-0.05225648613878457,-0.02867939483722605,-0.01701127602394563,119,0.798,1.0,0.811,0.647,4
FR: Vaucluse,FRL06,-0.030398858014377632,-0.04058928264228267,-0.02327109720926888,-0.013601689407959961,114,0.781,0.433,0.91,0.308,2
FR: Indre,FRB03,-0.030467675635760562,-0.04070983655376658,-0.0244753210904837,-0.010448626002244957,116,0.716,1.0,0.429,0.307,2
FR: Doubs,FRC21,-0.03285137534400734,-0.04260942205289638,-0.026549683463967293,-0.011418770074839409,114,0.737,0.196,0.72,0.104,1
FR: Moselle,FRF33,-0.023794848418805685,-0.03158556301354678,-0.019677148598252422,-0.011564980867608262,128,0.734,0.39,0.945,0.271,2
FR: Tarn-et-Garonne,FRJ28,-0.022615922217183483,-0.02943063570536459,-0.020314609717039172,-0.01031498603319465,116,0.716,1.0,0.868,0.621,4
FR: Haut-Rhin,FRF12,-0.04200128768770314,-0.05042378817883814,-0.03111201097410843,-0.014358859365443052,124,0.766,0.382,0.957,0.28,2
FR: Landes,FRI13,-0.03610343553503965,-0.049989407195852584,-0.02937519950087226,-0.01822657742891777,115,0.843,0.431,0.519,0.189,1
FR: Eure-et-Loir,FRB02,-0.043672597827967855,-0.05265473531416698,-0.035477075562092404,-0.014726822411437655,125,0.848,1.0,0.766,0.65,4
FR: Nord,FRE11,-0.05594233178141137,-0.08062564719833082,-0.04116239905415471,-0.020354808540030307,123,0.862,1.0,0.98,0.845,5
FR: Territoire de Belfort,FRC24,-0.050762001441153524,-0.0627301592982843,-0.03652276428286981,-0.015576361865562716,116,0.793,0.541,0.908,0.39,2
FR: Cher,FRB01,-0.042589499584362166,-0.05964628697916449,-0.03156030416863492,-0.016025262276698187,129,0.829,1.0,0.561,0.465,3
FR: Calvados,FRD11,-0.045155504395398734,-0.06265113087589826,-0.03121352934394368,-0.013591180127125744,111,0.802,0.732,0.816,0.479,3
FR: Ariège,FRJ21,-0.04231906879809942,-0.05737452981272828,-0.031663274167623164,-0.012516870741610495,113,0.77,0.347,0.646,0.173,1
