Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
EL: Larisa,EL612,-0.07114813579505665,-0.09652642121093975,-0.05271381655304499,-0.027119709470843342,109,0.844,1.0,0.685,0.578,3
EL: Zakynthos,EL621,-0.07153095469160943,-0.08750707360711192,-0.05157927196241452,-0.032251706756830534,101,0.871,0.384,0.814,0.272,2
EL: Florina,EL533,-0.07183643374491956,-0.07806657591340313,-0.05222791995996891,-0.025686515667863404,107,0.869,0.702,0.347,0.212,2
EL: Thessaloniki,EL522,-0.06249657530967093,-0.08804217288819696,-0.042944727315537154,-0.023917221328670205,104,0.837,0.785,0.934,0.614,4
EL: Aitoloakarnania,EL631,-0.05422169609595707,-0.07519287029004729,-0.03866151356000666,-0.016745545696078036,110,0.755,0.601,0.577,0.262,2
"EL: Karditsa, Trikala",EL611,-0.05554232513869914,-0.07783161992858013,-0.03948927387552785,-0.019871864332438607,109,0.771,0.923,0.583,0.415,3
"EL: Lesvos, Limnos",EL411,-0.045905550352890144,-0.06575396931046545,-0.03337683006622295,-0.00894811452220483,116,0.655,0.705,0.508,0.235,2
EL: Kastoria,EL532,-0.05017573799903071,-0.07232739468626811,-0.03431166548589521,-0.015166701190990915,115,0.73,0.747,0.01,0.005,1
EL: Achaia,EL632,-0.04542696265461389,-0.05634975417222064,-0.03481993091430115,-0.01144411108743619,120,0.692,0.592,0.776,0.318,2
EL: Ileia,EL633,-0.0583747394898066,-0.07730967815737302,-0.04100174691393907,-0.017604199647096065,105,0.771,0.728,0.711,0.399,2
EL: Kentrikos Tomeas Athinon,EL303,-0.06056856317625848,-0.08311872780862664,-0.03864738699656369,-0.02110962630386876,114,0.798,0.646,0.998,0.514,3
"EL: Thasos, Kavala",EL515,-0.06582777365619441,-0.07991532683474639,-0.04513335611375127,-0.0232912017748985,113,0.867,0.641,0.714,0.397,2
EL: Voiotia,EL641,-0.052759761059661986,-0.06539958170939165,-0.03256861045645879,-0.011120237133295954,109,0.679,0.642,0.942,0.411,3
EL: Evrytania,EL643,-0.04633175765993498,-0.057366742165399276,-0.03294281284599502,-0.014419542732489112,110,0.718,0.4,0.282,0.081,1
EL: Fthiotida,EL644,-0.053109931901741854,-0.06353775146761963,-0.03350914546215254,-0.013767081345239383,106,0.698,0.631,0.227,0.1,1
"EL: Arta, Preveza",EL541,-0.048053934463810344,-0.06280042609677074,-0.03439228962426203,-0.013253986850073283,113,0.681,0.642,0.313,0.137,1
EL: Rodopi,EL513,-0.04458089721560233,-0.06148111847722452,-0.032376750901596835,-0.009205275986948064,119,0.647,0.694,0.463,0.208,2
EL: Drama,EL514,-0.04980611619337315,-0.06838323617031411,-0.03169112578083951,-0.011252196183361051,113,0.673,0.387,0.724,0.189,1
EL: Voreios Tomeas Athinon,EL301,-0.05126341413570511,-0.07245339130086795,-0.03300216048883241,-0.010915949422331548,110,0.673,0.955,0.998,0.641,4
EL: Dytikos Tomeas Athinon,EL302,-0.062287518851293515,-0.08064733761666121,-0.036226389700352225,-0.016823670709072647,117,0.752,1.0,0.998,0.75,4
EL: Notios Tomeas Athinon,EL304,-0.06219330266578464,-0.07945837417660429,-0.03542160700165088,-0.014797500016454631,108,0.741,0.827,1.0,0.613,4
EL: Chios,EL413,-0.04778517265853764,-0.06539375418685439,-0.03302108726189257,-0.009370505179762428,117,0.667,0.705,0.899,0.423,3
EL: Anatoliki Attiki,EL305,-0.06087077383790478,-0.0776165980194593,-0.03750701490643387,-0.020849963233573833,114,0.789,0.517,0.997,0.407,3
EL: Dytiki Attiki,EL306,-0.051200324956814806,-0.0661492287426167,-0.03311649820710387,-0.015283969436404058,120,0.733,0.426,0.971,0.303,2
"EL: Ikaria, Samos",EL412,-0.05152057718313204,-0.06990355256767555,-0.033464679805736794,-0.01623451640518787,118,0.737,0.705,0.745,0.387,2
"EL: Kalymnos, Karpathos, Kasos, Kos, Rodos",EL421,-0.0649012488695995,-0.0844400723995256,-0.039443911322550845,-0.021282166226608758,112,0.83,0.69,0.733,0.42,3
"EL: Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",EL422,-0.0468700288819729,-0.06025717842196677,-0.029685982336637214,-0.011493579337549728,118,0.678,0.699,0.439,0.208,2
