Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
DE: Harburg,DE933,-0.08007281000571327,-0.10509229369488002,-0.0508458035826531,-0.03179684520270948,113,0.779,0.352,0.437,0.12,1
DE: Lüchow-Dannenberg,DE934,-0.08687919621536251,-0.10760375113216344,-0.05427858073657884,-0.032704929742414235,106,0.811,0.476,0.881,0.34,2
"DE: Lüneburg, Landkreis",DE935,-0.11525199643912135,-0.1789081533958274,-0.06469305059602057,-0.034577320146148935,101,0.842,0.38,0.867,0.277,2
DE: Siegen-Wittgenstein,DEA5A,-0.08808459172002961,-0.1277155465037339,-0.06262729124236253,-0.040902919212491506,111,0.856,0.184,0.694,0.109,1
DE: Soest,DEA5B,-0.08769262340819908,-0.1269443785501856,-0.04693624749527658,-0.028849608282997315,119,0.756,0.609,0.692,0.319,2
DE: Hamburg,DE600,-0.08655963538781548,-0.11725413712987481,-0.05746612916632032,-0.03551094197133594,109,0.835,0.334,0.01,0.003,1
"DE: Darmstadt, Kreisfreie Stadt",DE711,-0.08777509899868792,-0.1154404478998314,-0.06342778827580987,-0.03500277111585725,108,0.815,0.291,0.371,0.088,1
"DE: Frankfurt am Main, Kreisfreie Stadt",DE712,-0.09717222697026191,-0.136575085016384,-0.07125490375579903,-0.044338164615413615,106,0.858,0.83,0.373,0.266,2
"DE: Offenbach am Main, Kreisfreie Stadt",DE713,-0.08578914645476356,-0.1277023774905492,-0.04570011846627006,-0.03001748344408807,111,0.784,1.0,0.373,0.292,2
"DE: Wiesbaden, Kreisfreie Stadt",DE714,-0.07824549017315308,-0.10685581182879107,-0.056504800813638796,-0.03412434710658324,115,0.817,0.378,0.463,0.143,1
DE: Bergstraße,DE715,-0.0872490260273651,-0.12530803351404635,-0.06606702809265648,-0.03544438968293083,112,0.821,0.342,0.486,0.136,1
DE: Unna,DEA5C,-0.0864234161769373,-0.1287451984635083,-0.0675416133162612,-0.0377720870678617,117,0.829,0.614,0.695,0.354,2
"DE: Koblenz, Kreisfreie Stadt",DEB11,-0.08828492604567251,-0.1265744751749417,-0.06807730756414528,-0.03532155948017328,111,0.82,0.165,0.869,0.118,1
DE: Osterholz,DE936,-0.08084324760297536,-0.119458458268867,-0.05954023723607753,-0.03695058087336395,117,0.795,0.461,0.461,0.169,1
DE: Vorpommern-Rügen,DE80L,-0.08744520418771101,-0.11801549845598089,-0.06545184408320223,-0.03679900075744333,114,0.816,0.534,0.967,0.421,3
DE: Schaumburg,DE928,-0.08225743751572111,-0.11657438169066076,-0.0622000738279808,-0.03820598006644518,113,0.814,0.816,0.818,0.543,3
DE: Region Hannover,DE929,-0.06712667367132412,-0.0849881287756174,-0.047649546967075046,-0.024141723649092534,126,0.706,0.614,0.862,0.374,2
"DE: Osnabrück, Kreisfreie Stadt",DE944,-0.07453291464131574,-0.10549943883277217,-0.05226871893538563,-0.033509700176366855,123,0.772,0.941,0.865,0.628,4
"DE: Wilhelmshaven, Kreisfreie Stadt",DE945,-0.08239927895688387,-0.1130773470512585,-0.0615928715781738,-0.03799742788903179,115,0.817,0.578,0.862,0.407,3
DE: Celle,DE931,-0.06921758482715641,-0.08980291410213419,-0.04846171319783227,-0.027100068147154585,124,0.726,0.472,0.861,0.295,2
DE: Hildesheim,DE925,-0.07802138120271329,-0.11134860183588066,-0.053599489125718186,-0.02437328851703784,115,0.713,0.836,0.86,0.513,3
DE: Werra-Meißner-Kreis,DE737,-0.0611325188756786,-0.08110226246056873,-0.04030597127387807,-0.02385186150482712,130,0.669,0.499,0.508,0.17,1
"DE: Rostock, Kreisfreie Stadt",DE803,-0.06306582663695448,-0.07665345702362725,-0.044736145758496715,-0.028909883284565174,132,0.765,0.866,0.963,0.638,4
"DE: Schwerin, Kreisfreie Stadt",DE804,-0.0611325188756786,-0.08110226246056873,-0.04030597127387807,-0.02385186150482712,130,0.669,0.969,0.965,0.626,4
DE: Hameln-Pyrmont,DE923,-0.07184332580718582,-0.09399923195721895,-0.04944143372009594,-0.022774958183918333,121,0.719,0.685,0.843,0.415,3
DE: Holzminden,DE926,-0.07280090282727489,-0.09176764076977904,-0.0511047754811119,-0.02156094084105488,120,0.717,0.626,0.775,0.348,2
DE: Nienburg (Weser),DE927,-0.08569026368517842,-0.11875431965019223,-0.057731879693874624,-0.03305376717074569,118,0.814,0.851,0.832,0.576,3
DE: Cuxhaven,DE932,-0.10399044396579946,-0.14577739512448998,-0.060142508871369876,-0.03190167861872663,106,0.783,0.268,0.717,0.15,1
DE: Mecklenburgische Seenplatte,DE80J,-0.10589636446432092,-0.13716127124807145,-0.07095445555321447,-0.038086297245312005,100,0.82,0.532,0.957,0.417,3
"DE: Osnabrück, Landkreis",DE94E,-0.07711768616390494,-0.09680743337492267,-0.05275754039529276,-0.036058088971144264,117,0.829,0.821,0.833,0.567,3
DE: Vechta,DE94F,-0.08201999687618453,-0.11719292706030941,-0.05182503475133289,-0.030261787325472078,114,0.781,0.994,0.86,0.668,4
DE: Wesermarsch,DE94G,-0.07610166778244731,-0.09914682421695933,-0.05306520778588296,-0.02655876107540268,122,0.73,0.656,0.743,0.356,2
DE: Olpe,DEA59,-0.08421474081660694,-0.11390878278858754,-0.06034556223817611,-0.03348527478633023,118,0.814,0.128,0.692,0.072,1
DE: Landkreis Rostock,DE80K,-0.08159266686405457,-0.1055637963957024,-0.05472336728923709,-0.02877428202249339,117,0.769,0.606,0.96,0.447,3
"DE: Oldenburg, Landkreis",DE94D,-0.07841863421012762,-0.11201787522218246,-0.05658993746842578,-0.028308408232692157,117,0.769,0.831,0.861,0.55,3
DE: Aurich,DE947,-0.07841863421012762,-0.11201787522218246,-0.05658993746842578,-0.028308408232692157,117,0.769,0.662,0.86,0.438,3
DE: Cloppenburg,DE948,-0.07888739167804709,-0.11365455785277598,-0.05776026980087385,-0.027300188125261,113,0.743,1.0,0.86,0.639,4
DE: Lörrach,DE139,-0.08977470455631215,-0.11950914491167737,-0.06237298733781459,-0.031733625136782864,107,0.785,0.2,0.585,0.092,1
DE: Kelheim,DE226,-0.08632891135286459,-0.12281671941217048,-0.06274003375920831,-0.028012477453448106,109,0.771,0.567,0.455,0.199,1
DE: Eichstätt,DE219,-0.07901276334440943,-0.10299313052011777,-0.05888125613346417,-0.026496565260058884,114,0.728,0.525,0.457,0.175,1
DE: Emsland,DE949,-0.0800544303972834,-0.10927117759610364,-0.06261958601495912,-0.027656983823273605,113,0.743,0.987,0.832,0.61,4
"DE: Hof, Landkreis",DE249,-0.08621018698666781,-0.1273858097350448,-0.06070803664126343,-0.027815288003299035,108,0.759,0.717,0.481,0.262,2
DE: Erding,DE21A,-0.08977470455631215,-0.11950914491167737,-0.06237298733781459,-0.031733625136782864,107,0.785,0.708,0.458,0.255,2
DE: Freising,DE21B,-0.09190825317366506,-0.12390030063651172,-0.06594672310229494,-0.032224790732421425,108,0.787,0.712,0.457,0.256,2
DE: Dahme-Spreewald,DE406,-0.08079219918773806,-0.10448120783809829,-0.05685833601027947,-0.02834885962094442,112,0.759,0.943,0.932,0.667,4
DE: Elbe-Elster,DE407,-0.08433663239085526,-0.12397356475961693,-0.051707393871637655,-0.02676028557984525,116,0.724,0.518,0.926,0.347,2
DE: Friesland (DE),DE94A,-0.08178408961732822,-0.11341934750483117,-0.06155507559395247,-0.028475616687507116,110,0.755,0.746,0.862,0.486,3
DE: Grafschaft Bentheim,DE94B,-0.08923884234234938,-0.10926524737728711,-0.06774025893064056,-0.032358029275723316,106,0.774,1.0,0.814,0.63,4
DE: Leer,DE94C,-0.08718401578034604,-0.11601731601731602,-0.06017316017316017,-0.03246753246753247,109,0.761,0.825,0.85,0.534,3
"DE: Landshut, Landkreis",DE227,-0.09557020433533166,-0.13530460137324415,-0.07138826093584286,-0.03776380784961128,103,0.806,0.774,0.457,0.285,2
"DE: Passau, Landkreis",DE228,-0.08376133682820423,-0.11908829869159893,-0.05437159210083318,-0.026943929537512533,111,0.748,0.43,0.493,0.159,1
DE: Rottweil,DE135,-0.08120509850814557,-0.10858525171345483,-0.05642897196435789,-0.03444561189758951,113,0.814,0.56,0.536,0.244,2
DE: Schwarzwald-Baar-Kreis,DE136,-0.08257177152547089,-0.1123812756821316,-0.057061253216931354,-0.03191391420568454,114,0.816,0.318,0.536,0.139,1
DE: Altötting,DE214,-0.07762021500006501,-0.10740130595651685,-0.050469971635634145,-0.028461349399831266,117,0.752,0.645,0.466,0.226,2
DE: Neumarkt i. d. OPf.,DE236,-0.0821255532242344,-0.09869496016542262,-0.05674322018579182,-0.03196465811042578,116,0.819,0.515,0.455,0.192,1
DE: Neustadt a. d. Waldnaab,DE237,-0.08215736848584118,-0.11391898543656762,-0.05545523372995979,-0.031131027693371026,112,0.786,0.337,0.468,0.124,1
DE: Tuttlingen,DE137,-0.07905021467239126,-0.10968514715947983,-0.05065023956194389,-0.02814852840520192,110,0.755,0.359,0.535,0.145,1
DE: Weilheim-Schongau,DE21N,-0.0820495427596194,-0.1165975032534404,-0.051000708702551384,-0.027374793612852298,112,0.732,0.124,0.456,0.041,1
"DE: Landshut, Kreisfreie Stadt",DE221,-0.07289539522462352,-0.09290787470768667,-0.0533228451067321,-0.02698536194793647,122,0.746,1.0,0.459,0.342,2
"DE: Passau, Kreisfreie Stadt",DE222,-0.08444203812343513,-0.12184741488020176,-0.0612652374947457,-0.036149642707019765,115,0.826,0.725,0.529,0.317,2
"DE: Straubing, Kreisfreie Stadt",DE223,-0.08232570449188108,-0.1018878224129725,-0.05934841058441396,-0.031100222526532016,115,0.791,1.0,0.456,0.361,2
DE: Deggendorf,DE224,-0.09253352816050689,-0.12211163260558053,-0.06852862849901882,-0.030203067846412045,108,0.759,0.493,0.454,0.17,1
DE: Freyung-Grafenau,DE225,-0.07184846431970174,-0.10180637543268072,-0.05543339634874131,-0.028028935403101245,121,0.76,0.063,0.461,0.022,1
DE: Miltenberg,DE269,-0.07462832890497664,-0.1044973672684631,-0.058105293462452315,-0.0287998623729605,121,0.752,0.766,0.453,0.261,2
DE: Main-Spessart,DE26A,-0.08320313631229907,-0.10586863977295763,-0.05899047232921143,-0.028076221366308534,112,0.75,0.765,0.453,0.26,2
DE: Ebersberg,DE218,-0.08441234884701913,-0.1012241633858268,-0.06329970472440945,-0.028328001968503942,112,0.75,0.266,0.458,0.091,1
DE: Uelzen,DE93A,-0.08323582500168913,-0.10043175814667743,-0.057835791200066725,-0.026399067659618088,114,0.737,0.232,0.861,0.147,1
DE: Verden,DE93B,-0.0761070147870583,-0.09718360933156048,-0.054272936057053044,-0.032031911035899925,117,0.778,0.653,0.416,0.211,2
"DE: Delmenhorst, Kreisfreie Stadt",DE941,-0.08748740577312007,-0.12104761904761904,-0.06149659863945581,-0.03224489795918368,111,0.784,0.621,0.589,0.287,2
"DE: Emden, Kreisfreie Stadt",DE942,-0.09318032176499542,-0.1413348955988708,-0.06011005978400345,-0.032868580371830415,104,0.76,0.636,0.861,0.416,3
"DE: Oldenburg (Oldenburg), Kreisfreie Stadt",DE943,-0.09191848804517258,-0.12326221706511314,-0.07070423115545162,-0.032530990836162774,109,0.771,0.772,0.863,0.514,3
"DE: Stuttgart, Stadtkreis",DE111,-0.08299132967353251,-0.10260374434463383,-0.05946752932392484,-0.03176884963271436,112,0.768,0.849,0.542,0.353,2
DE: Berchtesgadener Land,DE215,-0.08720350085440125,-0.1147395171537484,-0.05705209656925032,-0.03036848792884371,116,0.784,0.042,0.423,0.014,1
DE: Bad Tölz-Wolfratshausen,DE216,-0.07460107727549077,-0.09520018166709616,-0.05257297713076191,-0.027577610643554577,120,0.733,0.092,0.457,0.031,1
DE: Dachau,DE217,-0.08292690475867578,-0.10955737062786242,-0.06316803153901779,-0.029590823744338586,116,0.767,0.773,0.461,0.273,2
