,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
15,TR412,-0.03864857096956719,-0.05167288199470489,-0.02849067420876248,-0.0152191915342121,112,0.804,0.308,0.916,0.227,2
16,TR413,-0.04328341675479889,-0.05586011334358762,-0.03340809313541627,-0.016385676899947417,107,0.832,0.501,0.414,0.173,1
17,TR421,-0.040809149925538475,-0.05252490362556707,-0.03022643161823366,-0.014465830176236231,116,0.759,0.372,0.81,0.229,2
18,TR422,-0.0408528054132957,-0.05074456048144206,-0.028785474598510677,-0.013830238503890048,117,0.778,0.2,0.808,0.126,1
19,TR423,-0.04319113055437645,-0.057813947075371595,-0.030625611934127363,-0.017209951690779213,116,0.802,0.836,0.923,0.619,4
20,TR424,-0.04078832590501132,-0.053672965044692045,-0.032297661299882215,-0.016265464571556153,111,0.811,0.357,0.737,0.213,2
21,TR425,-0.0394327645824943,-0.05178911144654062,-0.027542921974530513,-0.013605094052465707,119,0.756,0.704,1.0,0.532,3
22,TR510,-0.032517068107061745,-0.044846668976774764,-0.02405897780911831,-0.011366219606646723,121,0.719,0.854,0.567,0.348,2
23,TR521,-0.03676049829922589,-0.05474819343221814,-0.02357826294463382,-0.011662685520319679,122,0.738,0.606,0.938,0.419,3
24,TR522,-0.03840345773100406,-0.04922031669202245,-0.02212839774099612,-0.011737721343663143,127,0.74,0.583,0.327,0.141,1
25,TR611,-0.03699067489712773,-0.054727601982849074,-0.019846334988638234,-0.006670879959424576,126,0.619,0.676,0.992,0.415,3
26,TR612,-0.03902975897650786,-0.051770102396618105,-0.02697315627377189,-0.01370810077063598,122,0.779,1.0,0.97,0.756,4
27,TR613,-0.03931907193275782,-0.05186593334294255,-0.02540267825063671,-0.015597841720053724,125,0.808,1.0,0.984,0.795,4
28,TR621,-0.04009959927604433,-0.05513435685088708,-0.02852450554420004,-0.013127036451710391,120,0.767,0.921,0.937,0.662,4
29,TR622,-0.04291947045536848,-0.055487083023388645,-0.03022599625082585,-0.01108934083665915,119,0.714,0.793,0.639,0.362,2
30,TR631,-0.046187986208533316,-0.058166636398678355,-0.030358643497191095,-0.013998745006989301,116,0.776,0.127,0.962,0.095,1
31,TR632,-0.04023888938161986,-0.047207350294035666,-0.02311105925029066,-0.008382526182316307,124,0.685,0.35,0.858,0.206,2
32,TR633,-0.041514090575554156,-0.053448390323003844,-0.02681961105151688,-0.011345309885752256,121,0.719,0.415,0.817,0.244,2
33,TR711,-0.03648242457290993,-0.04733849899782837,-0.02701485824468273,-0.013804160479473268,120,0.792,0.719,0.178,0.101,1
34,TR712,-0.036127669778007555,-0.05113158193405702,-0.02767036609793646,-0.010361015089696715,124,0.685,0.614,0.824,0.347,2
35,TR713,-0.04022857577980816,-0.05710524091736968,-0.02464109299894308,-0.013214423795080253,119,0.756,0.131,0.971,0.096,1
36,TR714,-0.03639796130569652,-0.04905051690938898,-0.024488153160231944,-0.013301964724198239,120,0.767,0.093,0.771,0.055,1
37,TR715,-0.03175251272048677,-0.045251516611958524,-0.022874112806680023,-0.01168642478828242,126,0.714,0.968,0.958,0.662,4
38,TR721,-0.0351423365787467,-0.050375724033173565,-0.024157309266554006,-0.013193465521310895,122,0.754,1.0,0.99,0.746,4
39,TR722,-0.03569418006492914,-0.04889572338926493,-0.02342236370147653,-0.009282040422085757,114,0.675,1.0,0.935,0.631,4
40,TR723,-0.033479746994070206,-0.0472838909776544,-0.023545027134821976,-0.011314817822441151,119,0.706,0.725,0.991,0.507,3
41,TR811,-0.03865348043761313,-0.05336664730551591,-0.03029189454260723,-0.015009277058053563,117,0.786,1.0,0.89,0.7,4
42,TR812,-0.037413649195544574,-0.05144058262942729,-0.025963990948246876,-0.012578661281227182,119,0.731,0.522,0.953,0.364,2
43,TR813,-0.04289421285366564,-0.05667097581188671,-0.03383472022357552,-0.016738324773690236,114,0.833,0.832,0.995,0.69,4
44,TR821,-0.0361706169772907,-0.051448815508797915,-0.02977069170666284,-0.014099319707587587,120,0.775,0.432,0.983,0.329,2
45,TR822,-0.04148588704561884,-0.05801345170527911,-0.03076356032594592,-0.01404052634431046,114,0.763,0.276,0.089,0.019,1
46,TR823,-0.035727059832863436,-0.051473927910709,-0.02616220112055651,-0.015134060107069905,120,0.792,0.565,0.296,0.132,1
47,TR831,-0.03218751272536561,-0.04522036507339604,-0.024772076204198995,-0.011669693377229656,119,0.723,1.0,0.929,0.672,4
48,TR832,-0.029674656414361848,-0.04056025071431251,-0.020397365062617544,-0.01130910686570295,119,0.706,0.705,0.904,0.45,3
49,TR833,-0.037044215963551806,-0.05428206262254147,-0.02449749990805771,-0.012573335188425367,116,0.741,1.0,0.878,0.651,4
50,TR834,-0.02885408387364916,-0.04308088363296678,-0.019625842290232863,-0.01023851582944739,126,0.659,1.0,0.514,0.339,2
51,TR901,-0.030806568024608034,-0.04770386257738347,-0.02236649806653931,-0.009992203866377232,114,0.675,0.804,0.906,0.492,3
52,TR902,-0.031030332005076017,-0.04127752510967486,-0.02212100889101217,-0.010383142621326958,118,0.686,0.606,0.852,0.354,2
53,TR903,-0.03373537905358514,-0.05004610803963635,-0.028114796890350815,-0.009439197052060212,114,0.693,0.643,0.412,0.184,1
54,TR904,-0.03229215330914338,-0.04908658373844452,-0.021009489259326608,-0.0073117925395801385,120,0.633,0.678,0.479,0.206,2
55,TR905,-0.0352732852528749,-0.050474844129349036,-0.02481634470897639,-0.009630395115208013,115,0.713,1.0,1.0,0.713,4
56,TR906,-0.03059422655686059,-0.044357932381612244,-0.023071311252453996,-0.008894729930791712,115,0.635,0.798,0.526,0.267,2
57,TRA11,-0.03009528122111435,-0.041441044784040496,-0.024335904706494584,-0.011583286293788728,113,0.708,0.548,0.167,0.065,1
58,TRA12,-0.038166112512523644,-0.052225445740533206,-0.02786693099358966,-0.008378689542902494,110,0.7,0.422,0.615,0.182,1
59,TRA13,-0.03371920640734433,-0.04722214202728346,-0.02716299912436782,-0.011480243448107306,111,0.73,0.424,0.01,0.003,1
60,TRA21,-0.02935990623713148,-0.04104778083810351,-0.02321664470374224,-0.011190733316229457,120,0.733,0.352,0.947,0.244,2
61,TRA22,-0.02766860552232007,-0.03556434494638179,-0.018624915684175125,-0.010847987311668967,122,0.697,0.082,0.779,0.045,1
62,TRA23,-0.032309740715895326,-0.0415857441915996,-0.0233550058912759,-0.01267266765766426,125,0.744,1.0,0.965,0.718,4
63,TRA24,-0.03054226685628039,-0.03859673670777176,-0.020641079961471714,-0.009859637012712922,113,0.664,1.0,0.896,0.595,3
64,TRB11,-0.042143156784001795,-0.054646380900237074,-0.027335356234902852,-0.01027391591384245,118,0.712,1.0,0.486,0.346,2
65,TRB12,-0.03821196344738157,-0.05257416167804929,-0.02237142272948442,-0.0086788832956853,124,0.653,0.563,0.326,0.12,1
66,TRB13,-0.032665115366182974,-0.0400576426346916,-0.021627178491423493,-0.007090625653514123,123,0.65,0.739,0.998,0.479,3
67,TRB14,-0.040260166646212195,-0.055124129299943446,-0.027402514476260006,-0.008343960848612912,114,0.675,0.86,0.939,0.545,3
68,TRB21,-0.03632414520679854,-0.04998965245696349,-0.02106445209317788,-0.011096186139987446,112,0.67,0.608,0.996,0.406,3
69,TRB22,-0.0315545890688858,-0.03981968470348625,-0.02364509960677119,-0.011743706872937045,117,0.709,0.615,0.899,0.392,2
70,TRB23,-0.0316037781791096,-0.04334750285629639,-0.019700384043835593,-0.008037619571458748,112,0.652,0.571,0.979,0.364,2
71,TRB24,-0.04733689895673976,-0.06425402697426161,-0.027316678104392846,-0.00900676945693595,105,0.657,0.478,0.947,0.297,2
72,TRC11,-0.04000391519466529,-0.05540401453673454,-0.017915055732864803,-0.007411678850015647,120,0.633,0.782,0.997,0.494,3
73,TRC12,-0.042628654382624066,-0.049898433084233966,-0.023273738069121204,-0.008109306834610907,123,0.65,0.66,0.935,0.401,3
74,TRC13,-0.04479235525675444,-0.05744244908170569,-0.0235688698941659,-0.009910426815988076,119,0.655,0.023,0.644,0.01,1
75,TRC21,-0.041000827404264514,-0.04616452980554771,-0.02893459141514066,-0.009900772192970113,116,0.672,0.072,0.135,0.007,1
76,TRC22,-0.036496474289198104,-0.043176037859141744,-0.026178949022460436,-0.009192859081562308,112,0.652,0.117,0.654,0.05,1
77,TRC31,-0.05116056866929542,-0.0611062356034639,-0.028477985990261065,-0.008289558200043581,100,0.68,0.501,0.119,0.041,1
78,TRC32,-0.03669911674081539,-0.04755267399600319,-0.024013953563066442,-0.00796546136948412,104,0.615,1.0,0.921,0.566,3
79,TRC33,-0.04788646493520517,-0.06990421774381109,-0.024335364224023055,-0.007596942790078875,101,0.683,0.954,0.671,0.437,3
80,TRC34,-0.04361013605018666,-0.061528112012427874,-0.020449610240567875,-0.009383638322394128,100,0.66,0.623,0.986,0.405,3
