Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ES: Lleida,ES513,-0.06910451264380735,-0.10014740596041878,-0.04794036697945947,-0.022279645038898607,97,0.773,0.489,0.729,0.276,2
ES: Toledo,ES425,-0.07788982688869132,-0.11242973985863322,-0.045865120969334816,-0.016052073269867576,97,0.722,0.802,0.908,0.526,3
ES: Huesca,ES241,-0.04882592727365868,-0.0656079446249308,-0.036490669509826525,-0.017326985379289363,104,0.74,0.702,0.407,0.211,2
ES: Asturias,ES120,-0.05293646618055441,-0.07089706845262003,-0.03705773849699818,-0.013192286533296654,96,0.688,0.174,0.874,0.105,1
ES: Burgos,ES412,-0.07095051358345693,-0.11384962214655454,-0.053364821189183724,-0.020479248477951694,90,0.789,0.812,0.737,0.472,3
ES: Pontevedra,ES114,-0.07117351871331813,-0.10576739559252224,-0.03975164618060785,-0.014798279489026369,100,0.7,0.375,0.986,0.259,2
ES: Ourense,ES113,-0.06509660515991438,-0.08820165845007306,-0.04251245882108605,-0.016719732460928238,99,0.737,0.162,0.702,0.084,1
ES: Zamora,ES419,-0.051281337203836284,-0.07168494582185493,-0.042073659641498645,-0.013269118485066355,108,0.685,0.629,0.01,0.004,1
ES: A Coruña,ES111,-0.07363958459055525,-0.0970910290746881,-0.050706068213885985,-0.024366744367875542,97,0.794,0.274,0.977,0.213,2
ES: Soria,ES417,-0.06689453508103861,-0.0957859474309231,-0.03863128320766019,-0.018541343457187352,91,0.758,0.758,0.313,0.18,1
ES: Lugo,ES112,-0.07656225380535213,-0.1053855494729258,-0.049295028161180476,-0.022130692167325827,103,0.777,0.282,0.469,0.103,1
ES: Zaragoza,ES243,-0.0749346752394616,-0.10593160175943546,-0.03912536115611967,-0.01763305646227041,102,0.735,0.742,0.715,0.39,2
ES: León,ES413,-0.06423383196598194,-0.08777570742683244,-0.046933789260397006,-0.02180430841358172,109,0.789,0.267,0.614,0.129,1
ES: Madrid,ES300,-0.05944355866139929,-0.08463638618438245,-0.04574955594314717,-0.02048852698190523,105,0.752,1.0,1.0,0.752,4
ES: Jaén,ES616,-0.0741390177940535,-0.10571302192759992,-0.04095484154993523,-0.017876907509583918,96,0.74,0.609,0.748,0.337,2
ES: Málaga,ES617,-0.0840402464762064,-0.13490982492370557,-0.04924698812079776,-0.0201300985867931,102,0.775,0.953,0.982,0.725,4
ES: Ávila,ES411,-0.08133204311656239,-0.12633259213869322,-0.04623035542520198,-0.018909457971897782,91,0.758,0.543,0.291,0.12,1
ES: Navarra,ES220,-0.07902963994311851,-0.09935567061247506,-0.044350201567713805,-0.015110880902575646,104,0.721,0.591,0.861,0.367,2
ES: Sevilla,ES618,-0.07042782380575577,-0.10052367423261757,-0.03633005574812599,-0.014831954069612747,106,0.717,0.782,0.956,0.536,3
ES: Bizkaia,ES213,-0.05108946735411042,-0.07017726891304427,-0.034101184865417036,-0.01468999883331183,113,0.655,0.72,0.992,0.468,3
ES: Cuenca,ES423,-0.07271894141698972,-0.09147616581694351,-0.0542549313483707,-0.022075833586969542,114,0.772,0.883,0.148,0.101,1
ES: Murcia,ES620,-0.09325576525788987,-0.1372649355280037,-0.06982399031282266,-0.026461958012573065,111,0.802,0.997,0.927,0.741,4
ES: Granada,ES614,-0.07267578864365994,-0.10323315047532483,-0.047477682456045264,-0.020319068622667254,112,0.786,0.916,0.813,0.585,3
ES: Huelva,ES615,-0.0817726496426277,-0.10816568352943445,-0.06079924631806657,-0.02269443064989695,107,0.794,0.364,0.786,0.227,2
ES: Valladolid,ES418,-0.08135198101215083,-0.11070478032499734,-0.053546915523263336,-0.023613102679438686,107,0.86,1.0,0.718,0.617,4
ES: Salamanca,ES415,-0.06295673304211286,-0.07923958552942026,-0.040915188144964594,-0.017215861869781118,109,0.734,0.458,0.437,0.147,1
ES: Palencia,ES414,-0.06774852325603045,-0.09697192703991662,-0.043900980327754136,-0.019984212596923172,106,0.764,1.0,0.572,0.437,3
ES: Araba/Álava,ES211,-0.08983362193270207,-0.11660546372397791,-0.05442702798309473,-0.020145724460763598,102,0.765,0.62,0.938,0.445,3
ES: Gipuzkoa,ES212,-0.11428150897458463,-0.18890565061221176,-0.04890712340717529,-0.01279943736650864,95,0.663,0.353,0.978,0.229,2
ES: Cantabria,ES130,-0.09212646543407853,-0.13304000941843963,-0.03885452763752606,-0.01743845060743976,104,0.731,0.174,0.91,0.116,1
ES: La Rioja,ES230,-0.08880829312486825,-0.12708266363650828,-0.0417984352058901,-0.0134821179677807,102,0.696,0.402,0.87,0.243,2
ES: Albacete,ES421,-0.09411050439028178,-0.1607764568806432,-0.04167955620490098,-0.01945769908287492,102,0.765,0.936,0.408,0.292,2
ES: Guadalajara,ES424,-0.08870735323186807,-0.12875200063743664,-0.046503837120687605,-0.020187654082216646,95,0.779,0.727,0.719,0.407,3
ES: Teruel,ES242,-0.09926282082470957,-0.15625213327757498,-0.04025865890951772,-0.010702860628782488,104,0.673,0.567,0.016,0.006,1
ES: Ciudad Real,ES422,-0.08640549552401662,-0.1261875831052047,-0.04067801516614876,-0.012526743678193406,105,0.676,0.443,0.503,0.151,1
ES: Segovia,ES416,-0.08743537612826995,-0.1191239597115811,-0.06164472613737525,-0.02508065525412647,100,0.79,0.878,0.771,0.535,3
