Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
"DE: Regensburg, Landkreis",DE238,-0.031337658769155445,-0.040444865582183076,-0.028110913789310854,-0.01257737828401008,116,0.759,0.524,0.784,0.312,2
DE: Schwandorf,DE239,-0.03352292011431385,-0.046452934124130235,-0.027011645512049966,-0.014113592470452579,121,0.76,0.365,0.665,0.184,1
DE: Kitzingen,DE268,-0.03079794616856274,-0.03930297445076317,-0.026567338348319126,-0.01315132745638994,118,0.763,0.746,0.871,0.496,3
DE: Neu-Ulm,DE279,-0.030296653686421128,-0.04083290885540057,-0.026545046736571515,-0.01228666489671931,121,0.752,0.714,1.0,0.537,3
"DE: Erlangen, Kreisfreie Stadt",DE252,-0.02963698224887982,-0.038063379816747525,-0.024230126307259073,-0.009978798957633145,126,0.698,0.685,0.929,0.444,3
"DE: Fürth, Kreisfreie Stadt",DE253,-0.03149385218823907,-0.04080983196105814,-0.024953071162609072,-0.01222586007750322,121,0.752,0.779,0.911,0.534,3
"DE: Braunschweig, Kreisfreie Stadt",DE911,-0.03173193458184621,-0.04074868100148377,-0.024045549805740182,-0.01112692016795818,126,0.73,0.537,0.992,0.389,2
DE: Regen,DE229,-0.02833318705246368,-0.039979001616010965,-0.021090616981389004,-0.010991459306618375,127,0.717,0.037,0.645,0.017,1
"DE: Aschaffenburg, Landkreis",DE264,-0.030242886965468212,-0.03875703536583645,-0.024496331409547344,-0.010369617062037114,126,0.706,0.673,0.989,0.47,3
"DE: München, Kreisfreie Stadt",DE212,-0.02828953306611083,-0.037533533440255715,-0.02396699580088782,-0.012362325793950704,128,0.75,0.217,1.0,0.163,1
"DE: Rosenheim, Kreisfreie Stadt",DE213,-0.02945675268013489,-0.039640884450358765,-0.023106088551403215,-0.00983511536158922,128,0.703,0.096,0.927,0.063,1
"DE: Nürnberg, Kreisfreie Stadt",DE254,-0.02856604277304481,-0.035700009061145024,-0.022069630010103883,-0.009250448078170858,128,0.656,0.687,0.949,0.428,3
"DE: Schwabach, Kreisfreie Stadt",DE255,-0.02947918547957308,-0.03938305797627488,-0.02427700546371031,-0.010967046462141384,123,0.715,0.899,0.927,0.596,3
DE: Altenkirchen (Westerwald),DEB13,-0.028097059221238233,-0.038827702073651535,-0.02233725911448188,-0.010215761294653299,130,0.692,0.112,1.0,0.078,1
DE: Bad Kreuznach,DEB14,-0.028336139297700104,-0.03711620055724911,-0.024490794140504212,-0.010941076792976743,129,0.729,0.328,0.976,0.233,2
DE: Birkenfeld,DEB15,-0.029149225616376173,-0.037891835405141475,-0.02391475143545901,-0.010247908618688389,126,0.714,0.353,0.825,0.208,2
"DE: Magdeburg, Kreisfreie Stadt",DEE03,-0.029193158115988164,-0.03931518203251347,-0.025389114048984605,-0.011128254008969031,124,0.742,0.074,0.869,0.048,1
"DE: Freiburg im Breisgau, Stadtkreis",DE131,-0.03059858439553842,-0.04213670447438813,-0.02400115121058139,-0.009893490657192779,123,0.715,0.186,0.997,0.133,1
DE: Breisgau-Hochschwarzwald,DE132,-0.03149694317019744,-0.04278971385792549,-0.025084070160406063,-0.010515108844115419,121,0.719,0.145,0.989,0.103,1
DE: Bodenseekreis,DE147,-0.030969620147015247,-0.04242230531906022,-0.025257161297511543,-0.009616017667582799,124,0.702,0.399,0.973,0.273,2
DE: Mühldorf a. Inn,DE21G,-0.029017849263760838,-0.037930374293580246,-0.02425779369497908,-0.008185470279291219,128,0.672,0.709,0.955,0.455,3
"DE: München, Landkreis",DE21H,-0.029017849263760838,-0.037930374293580246,-0.02425779369497908,-0.008185470279291219,128,0.672,0.312,0.993,0.208,2
DE: Neuburg-Schrobenhausen,DE21I,-0.028825549120376683,-0.038977000936410225,-0.0212300666688469,-0.009943302138816163,121,0.686,0.532,0.972,0.355,2
DE: Pfaffenhofen a. d. Ilm,DE21J,-0.029992621108572287,-0.03716453478619264,-0.024948566760357716,-0.00942365565516396,119,0.723,0.453,0.989,0.324,2
DE: Meißen,DED2E,-0.030969620147015247,-0.04242230531906022,-0.025257161297511543,-0.009616017667582799,124,0.702,0.339,0.956,0.228,2
DE: Sächsische Schweiz-Osterzgebirge,DED2F,-0.029269784815776058,-0.037331285167098896,-0.023894030773874468,-0.010589449043805849,123,0.699,0.359,0.969,0.243,2
DE: Ennepe-Ruhr-Kreis,DEA56,-0.03210583231328466,-0.04312009802651601,-0.024575559867286476,-0.011085416255909766,125,0.736,0.443,1.0,0.326,2
"DE: Rosenheim, Landkreis",DE21K,-0.02975967145086956,-0.03912308987783231,-0.023039682803311323,-0.009156160733608714,123,0.691,0.052,0.922,0.033,1
DE: Starnberg,DE21L,-0.029829939537749085,-0.03960254386837929,-0.022940299714889773,-0.009132603410294754,126,0.69,0.272,0.971,0.182,1
DE: Traunstein,DE21M,-0.03180500983326731,-0.04143863739220093,-0.027159253603361674,-0.01113307832102262,124,0.726,0.253,0.867,0.159,1
DE: Ravensburg,DE148,-0.030451135332240697,-0.039316043644289415,-0.026011197559044553,-0.011515495003203846,126,0.738,0.322,0.96,0.228,2
DE: Sigmaringen,DE149,-0.032128725458496196,-0.03973802835381004,-0.026304430262591716,-0.011655692930844234,123,0.748,0.609,0.986,0.449,3
"DE: Ingolstadt, Kreisfreie Stadt",DE211,-0.028723997909746425,-0.03585995672789213,-0.023416330979617643,-0.013246748021425482,125,0.768,0.352,0.967,0.261,2
DE: Kronach,DE24A,-0.028810409998673996,-0.038552550615014454,-0.026028915402512717,-0.010052059734374143,132,0.727,0.692,0.97,0.488,3
DE: Wunsiedel i. Fichtelgebirge,DE24D,-0.031563668339441846,-0.03912651939816987,-0.02503927683583854,-0.013003397325433234,123,0.764,0.41,0.881,0.276,2
"DE: Ansbach, Kreisfreie Stadt",DE251,-0.02991630390319366,-0.03818197729621338,-0.024984446795060768,-0.011965309891731508,125,0.752,0.937,0.789,0.556,3
DE: Rotenburg (Wümme),DE937,-0.03258697293153772,-0.04040191546535383,-0.026337706979666635,-0.011429597074870916,125,0.744,0.91,0.779,0.527,3
DE: Heidekreis,DE938,-0.031820069181479796,-0.040372943541984244,-0.02679569492640125,-0.01148093867531277,123,0.724,0.539,0.856,0.334,2
DE: Ammerland,DE946,-0.02911248878273677,-0.03990707836191054,-0.025809585745863253,-0.011252005125368336,125,0.72,0.461,0.925,0.307,2
DE: Bad Kissingen,DE265,-0.0298176562271101,-0.03856627007832321,-0.02525435293735967,-0.009304032186117694,128,0.727,0.775,0.621,0.35,2
"DE: Bayreuth, Landkreis",DE246,-0.0332380524783608,-0.04496691647547511,-0.027446434202655735,-0.01210414118992299,123,0.756,0.71,0.805,0.432,3
"DE: Coburg, Landkreis",DE247,-0.02668722745965759,-0.03795979502235325,-0.021372412425121723,-0.01099583435739718,118,0.712,0.92,0.773,0.506,3
DE: Forchheim,DE248,-0.023502686705148112,-0.033128998513233684,-0.01960155576433375,-0.00766858973684249,115,0.635,0.769,0.928,0.453,3
DE: Rhön-Grabfeld,DE266,-0.024460386397167515,-0.03470910740229778,-0.01950405990644105,-0.010533172363597024,112,0.714,0.886,0.7,0.443,3
DE: Haßberge,DE267,-0.024460386397167515,-0.03470910740229778,-0.01950405990644105,-0.010533172363597024,112,0.714,0.878,0.789,0.495,3
DE: Ortenaukreis,DE134,-0.028824690072618803,-0.03933072451778826,-0.02299751826921593,-0.010655813909977257,118,0.695,0.095,0.998,0.066,1
DE: Cham,DE235,-0.02717012419430341,-0.03686859469791665,-0.021598438860167914,-0.010953753627677764,119,0.697,0.211,0.477,0.07,1
DE: Stade,DE939,-0.026089916900655468,-0.0355459849961012,-0.021921733585917712,-0.010167645000008252,121,0.661,0.739,0.875,0.427,3
DE: Emmendingen,DE133,-0.02764386226241476,-0.036796336536953134,-0.02239543705230209,-0.011956928099244698,119,0.748,0.102,0.997,0.076,1
DE: Nordfriesland,DEF07,-0.027582998367119818,-0.037862164798042254,-0.02111955393701147,-0.009983065547206656,118,0.686,0.525,0.5,0.18,1
DE: Ilm-Kreis,DEG0F,-0.023510354162326608,-0.03290528551004641,-0.017360296213430076,-0.008514715224222438,115,0.661,0.613,0.971,0.393,2
DE: Odenwaldkreis,DE71B,-0.022207792288331973,-0.031945572916592495,-0.017545168991067492,-0.008210282825777042,115,0.626,0.673,0.999,0.421,3
"DE: Offenbach, Landkreis",DE71C,-0.023418724597978374,-0.031953284146446416,-0.019253212748706772,-0.009796249479040469,116,0.707,0.686,1.0,0.485,3
DE: Weimarer Land,DEG0G,-0.028944706239757954,-0.04065145061495136,-0.024429808838485185,-0.010332490191320605,120,0.7,0.71,0.912,0.453,3
DE: Sonneberg,DEG0H,-0.025492516436141584,-0.034775821959153914,-0.0187811567715033,-0.010230295834282503,114,0.667,0.677,0.961,0.434,3
DE: Alzey-Worms,DEB3B,-0.029480229259236043,-0.04070174688571692,-0.02220330640390001,-0.0111369804865954,121,0.727,0.121,1.0,0.088,1
DE: Bad Dürkheim,DEB3C,-0.03186821501776141,-0.039707290573065594,-0.02580282675599764,-0.013192260046560465,118,0.78,0.1,0.997,0.078,1
DE: Donnersbergkreis,DEB3D,-0.032097346440753835,-0.04261070602508381,-0.024865219042403332,-0.010612663354634792,115,0.713,0.402,0.999,0.286,2
"DE: Halle (Saale), Kreisfreie Stadt",DEE02,-0.03390545288007149,-0.0436761986801393,-0.025406151100586184,-0.011754271524000496,115,0.739,0.571,0.988,0.417,3
DE: Ostholstein,DEF08,-0.03440432499429163,-0.04300826376456305,-0.026738662677836523,-0.01513488894090894,114,0.816,0.761,0.944,0.586,3
DE: Börde,DEE07,-0.031983971710943505,-0.04455710044034829,-0.025563157507932633,-0.012915899202379677,119,0.79,0.457,0.738,0.266,2
DE: Burgenlandkreis,DEE08,-0.030799591664981685,-0.04473799943917271,-0.024445246792839815,-0.011426520708611646,117,0.726,0.707,0.982,0.504,3
"DE: Hamm, Kreisfreie Stadt",DEA54,-0.034743005845039344,-0.05232903549780335,-0.028187593332823696,-0.01106418236223758,114,0.737,0.185,1.0,0.136,1
"DE: Herne, Kreisfreie Stadt",DEA55,-0.03291985859216276,-0.043258572794221815,-0.027551853404032857,-0.014127630063508497,116,0.802,0.412,1.0,0.33,2
"DE: Kassel, Kreisfreie Stadt",DE731,-0.029030673228553384,-0.038251024034131845,-0.020646643893071675,-0.010083918700355434,119,0.697,0.428,0.946,0.282,2
DE: Reutlingen,DE141,-0.030370979545550666,-0.04036582822549457,-0.022252065758112623,-0.013873451233671896,114,0.781,0.556,0.999,0.434,3
DE: Wittmund,DE94H,-0.031615703045613654,-0.0449611486604783,-0.021796068262820892,-0.00964582598213036,111,0.712,0.469,0.754,0.252,2
"DE: Düsseldorf, Kreisfreie Stadt",DEA11,-0.02871615107226367,-0.03720514186664953,-0.021084516496136567,-0.009165874312615297,121,0.694,0.613,1.0,0.425,3
DE: Rhein-Neckar-Kreis,DE128,-0.031843794577678275,-0.041683636927258884,-0.02440765950747467,-0.014342340553271705,114,0.816,0.4,1.0,0.326,2
"DE: Pforzheim, Stadtkreis",DE129,-0.03390043222198622,-0.04717326412240688,-0.02537086641323233,-0.01365014101873381,114,0.781,0.453,1.0,0.354,2
DE: Calw,DE12A,-0.034022116700264574,-0.05096490257469131,-0.02691235285090684,-0.013711968522659547,110,0.8,0.618,0.999,0.494,3
DE: Enzkreis,DE12B,-0.02989734659952642,-0.03900440740955844,-0.02257814884545598,-0.011509598714113849,115,0.739,0.517,1.0,0.382,2
"DE: Gießen, Landkreis",DE721,-0.03243487654834568,-0.04676230003452437,-0.025644986268917203,-0.011872956449050853,117,0.744,0.285,0.987,0.209,2
DE: Lahn-Dill-Kreis,DE722,-0.029561211939869846,-0.036898645869727284,-0.02179772739086593,-0.012420541476111028,121,0.777,0.162,0.998,0.126,1
DE: Limburg-Weilburg,DE723,-0.03287597253556398,-0.04616564090478329,-0.024701310168646268,-0.010187119087429626,114,0.711,0.167,1.0,0.119,1
DE: Marburg-Biedenkopf,DE724,-0.03287597253556398,-0.04616564090478329,-0.024701310168646268,-0.010187119087429626,114,0.711,0.2,0.957,0.136,1
DE: Böblingen,DE112,-0.0320849433593361,-0.04010051512374307,-0.02539438159688213,-0.01125822207899229,112,0.714,0.914,1.0,0.653,4
"DE: Duisburg, Kreisfreie Stadt",DEA12,-0.033205060479679874,-0.045206416156025345,-0.026353077454922796,-0.011529552157530588,121,0.736,0.404,1.0,0.297,2
"DE: Essen, Kreisfreie Stadt",DEA13,-0.03307870157611553,-0.042964321439511795,-0.026941494896064455,-0.013250032850385765,118,0.78,0.472,1.0,0.368,2
DE: Fulda,DE732,-0.03282912740069226,-0.0432574601515935,-0.02607127357090012,-0.0137085632065471,123,0.789,0.506,0.827,0.33,2
DE: Hersfeld-Rotenburg,DE733,-0.03286614869714895,-0.04270492317095216,-0.023420479155711976,-0.011863369013446864,119,0.731,0.466,0.935,0.319,2
DE: Wolfenbüttel,DE91B,-0.0338557370935417,-0.04464885619164868,-0.029255434174675368,-0.012348869747676747,117,0.752,0.788,0.991,0.587,3
"DE: Bayreuth, Kreisfreie Stadt",DE242,-0.033205060479679874,-0.045206416156025345,-0.026353077454922796,-0.011529552157530588,121,0.736,0.83,0.597,0.365,2
"DE: Coburg, Kreisfreie Stadt",DE243,-0.03251860960589802,-0.042817570158020964,-0.025334875500213433,-0.011655366239899562,120,0.742,0.919,0.768,0.524,3
"DE: Hof, Kreisfreie Stadt",DE244,-0.030639396257578,-0.038158243429523064,-0.024996461439423134,-0.012865269083960996,126,0.778,0.572,0.864,0.384,2
DE: Südwestpfalz,DEB3K,-0.028354602417760073,-0.03529921146368065,-0.023561787311594636,-0.011542320922274259,128,0.734,0.347,0.983,0.25,2
DE: Regionalverband Saarbrücken,DEC01,-0.03225462388480238,-0.03981105394516761,-0.024595309895357815,-0.01331155137043434,121,0.769,0.558,0.996,0.427,3
DE: Merzig-Wadern,DEC02,-0.03173734613230436,-0.04293484442835918,-0.024853821585072922,-0.012361902847987164,125,0.76,0.582,0.977,0.432,3
DE: Neunkirchen,DEC03,-0.028979601082234328,-0.0360055905013975,-0.022756463763036965,-0.012388144497599894,125,0.76,0.568,0.995,0.43,3
